"","kME4"
"DNAAF2",-0.203471380742988
"SNRPE",-0.203480400749214
"GALNT1",-0.203480521233666
"ZFP91-CNTF",-0.203488481063263
"EDA2R",-0.203524128111316
"SNRNP27",-0.203531414743831
"PPP2R2A",-0.203562688766082
"AVL9",-0.203573094622424
"SLAIN2",-0.203637581264664
"FKBP3",-0.203693360629848
"ZNF189",-0.203766648537455
"GPALPP1",-0.203786788809584
"AAK1",-0.20380956357856
"NDUFB5",-0.203832262968219
"ARSK",-0.203841293668049
"ILDR1",-0.203863165620283
"GPATCH2L",-0.203925973186933
"CCDC148",-0.20393883546081
"PDE7A",-0.203956718362873
"UNC50",-0.203958140885049
"BATF",-0.203967567074376
"KANSL1L",-0.203994990101331
"OCIAD1",-0.204007471587404
"CLTC",-0.204042080881356
"MTMR9",-0.20404347569203
"SERINC1",-0.204066769349555
"UTS2",-0.204154899909243
"S1PR4",-0.204175370251842
"SLC5A3",-0.204217502072846
"GGT6",-0.204235744849948
"GPC4",-0.204265898783705
"PDE12",-0.204272820040547
"NFYB",-0.204276666555652
"RBM45",-0.204286309937033
"SRSF1",-0.204311979863529
"ZNF281",-0.204318408688885
"NPB",-0.20433971471066
"GPC3",-0.204342948523201
"FAIM",-0.204344536074352
"FNDC3B",-0.20436473977393
"PFKFB2",-0.204375174484127
"KIF11",-0.204399292558878
"CMAS",-0.204407911763197
"ZNF75A",-0.204454151550445
"PIK3R1",-0.204465689975979
"FAM117B",-0.204482149863002
"TMEM181",-0.204507904107641
"CHCHD7",-0.204529018790585
"FAM174A",-0.204594085936899
"ARID4B",-0.20464750853571
"XKR9",-0.204652180456751
"TOPORS",-0.204656940265463
"VEZF1",-0.204657156670987
"EFHC1",-0.204667547614375
"ZNF850",-0.204674130749234
"RNF146",-0.204688285370672
"CPSF2",-0.204750674559385
"ASAH1",-0.204790712105996
"ZNF23",-0.204807561278801
"ALG13",-0.204865591324352
"WWC2",-0.204898756664743
"DBT",-0.204902530765034
"OMA1",-0.20493807380651
"POMP",-0.204945176203358
"THUMPD2",-0.205099677557863
"GJB1",-0.205115998901211
"ZNF37A",-0.205135717423244
"ELL2",-0.205162387297046
"KLHL7",-0.205180886354879
"NUP160",-0.205199463460112
"RLF",-0.20524010809047
"ACTR10",-0.205314970806572
"ZFAND1",-0.205361963991267
"ZBTB25",-0.20536282277707
"SUV39H2",-0.205394236094407
"SYCP2",-0.205412316072577
"TMEM70",-0.205450832386672
"CSE1L",-0.205470308878953
"COG6",-0.205483804662576
"MIF",-0.205491034213398
"VEZT",-0.205544192549115
"TRIM13",-0.205550308709317
"HNRNPD",-0.205582971788677
"EPB41L5",-0.205606128332622
"DCTN4",-0.20562001128336
"PFDN4",-0.20563625260346
"TBCK",-0.205651955411077
"DDI2",-0.20566486174177
"BBS12",-0.205702750529025
"IRX5",-0.205732370423441
"CSPP1",-0.205739123012474
"COPS8",-0.20577452586479
"UTP15",-0.205780859875329
"PRTFDC1",-0.20581839382758
"PROC",-0.205856382157125
"LHFPL5",-0.205861180138028
"EXOC1",-0.205897021772711
"BTBD3",-0.205916339523663
"DCAF13",-0.205982184097885
"PHKB",-0.205985653461866
"CALM2",-0.206000980545161
"STX7",-0.206017980284737
"MAD2L1",-0.206031291156923
"LPAR3",-0.206039473037671
"DDX18",-0.206076569801236
"IFT88",-0.206080380521793
"HOXB1",-0.206085551860674
"GP1BB",-0.206113084268718
"GFM1",-0.206178404215568
"KLK10",-0.206182849580974
"SECISBP2L",-0.206257524065356
"SYT1",-0.206269934067962
"COQ10B",-0.206271330544154
"APAF1",-0.206352156393134
"OSBPL1A",-0.206411117814604
"ORC5",-0.206413585488387
"XK",-0.206418019718853
"DEPDC1",-0.206457430904238
"TMEM170A",-0.206557971029794
"PPHLN1",-0.206567002886074
"PIK3C2G",-0.206603263195192
"UTP23",-0.206604960327375
"TOMM20",-0.206638020417944
"RASA1",-0.206639457225123
"DUS4L",-0.206659885920834
"NUDT4",-0.206750936984657
"COPB1",-0.206752019800018
"ALDH3B2",-0.206796626898445
"ZNF138",-0.206842242415784
"MASP2",-0.206857789737161
"RNF6",-0.206860955172789
"CENPC",-0.206890705245312
"PDCD6IP",-0.206893657923079
"PRR5-ARHGAP8",-0.206907411517168
"EMB",-0.206911038458463
"AK6",-0.206925674272428
"KCTD12",-0.206983421339184
"CBLB",-0.207073024246048
"SENP6",-0.207119599493148
"TRMT5",-0.207123315255395
"ALG5",-0.207138523794091
"JMJD1C",-0.207153002576077
"CHURC1",-0.207160975553742
"RALGAPB",-0.20720546401413
"FBXL13",-0.207228975344892
"SLC51B",-0.207282075327264
"SEC24B",-0.207293887351933
"SMC6",-0.207310783795141
"EMC2",-0.207344227721911
"ANTXR1",-0.207347240856907
"AK9",-0.207358270652781
"EFCAB7",-0.207388379486862
"FBXO33",-0.207466857775373
"DNASE1L3",-0.207484934591596
"SYDE2",-0.20750950008725
"YIPF6",-0.207541828288888
"ZCCHC9",-0.207552588920994
"CHORDC1",-0.207594776229779
"GK",-0.207595804626248
"TADA1",-0.207612751991623
"AHCTF1",-0.207625980458876
"ACER3",-0.207661678629752
"DNAJC25-GNG10",-0.207677980234289
"ZDHHC13",-0.207695434587498
"EOGT",-0.207816672310544
"PAWR",-0.207819812082561
"EFCAB13",-0.207859392782317
"MRS2",-0.207871209067805
"VPS4B",-0.207882408624996
"HSF2",-0.207913912263265
"RIC1",-0.207970199859788
"PUS10",-0.207989446666903
"IDH1",-0.208028449794289
"DPH3",-0.208045075216532
"TREH",-0.208051534870226
"LIPT1",-0.208058055202004
"PCM1",-0.208085467282584
"SPDYE6",-0.208108273459548
"RINT1",-0.208160106628943
"CERS3",-0.208171530265389
"FNIP2",-0.208192148041094
"BARD1",-0.208210680002864
"HDX",-0.208250404120259
"RAB44",-0.208259954379543
"PERP",-0.208269924464606
"SH3GLB1",-0.208300156616775
"ZNF195",-0.208323919802714
"ANAPC13",-0.208340704576852
"MTRF1L",-0.208349449685321
"RAB28",-0.208419183115708
"PSMA3",-0.208446970694664
"WDFY1",-0.208465490181621
"TNFSF11",-0.208544221511239
"ITPR2",-0.208547280887361
"SESN1",-0.208558030533962
"ZBTB18",-0.208566935005116
"SLC46A3",-0.208737803472187
"SNAPC3",-0.208876067680497
"ZNF180",-0.208891593907122
"CUL3",-0.208895892208643
"APIP",-0.20889709585228
"KBTBD6",-0.208928554863235
"ZNF655",-0.208969615851842
"SUMO1",-0.208998027014627
"DAAM1",-0.209013042431476
"NUP107",-0.209020225852762
"MTERF3",-0.209023681187093
"MSMP",-0.20904313085146
"IFNGR1",-0.209047841136965
"AGGF1",-0.209081888771279
"MRPL19",-0.209086071363066
"ANKIB1",-0.209115565328824
"NKIRAS1",-0.209238568183166
"DDX20",-0.209319664427797
"TIGD4",-0.209330970740723
"SPATA7",-0.209347637548387
"CDK6",-0.209348826342138
"PIGF",-0.209355442211762
"CRYZ",-0.209357969547573
"PIK3C3",-0.209375684793589
"ZFP3",-0.209380509464205
"PIH1D2",-0.209402817694395
"TRIP11",-0.209438500538885
"YWHAZ",-0.209448859090116
"TIMM17A",-0.209537647769056
"DMD",-0.209549824123185
"EBAG9",-0.209554443274528
"KRT38",-0.209562322866983
"NAPB",-0.209622721552777
"SLC33A1",-0.209628253466579
"PGLYRP3",-0.209640913442094
"ARHGAP42",-0.20964960837019
"C1GALT1C1",-0.209718965588962
"NT5E",-0.209747850199442
"CPD",-0.209747857689834
"EPS15",-0.209777826423544
"CEP76",-0.209797228496022
"ANKRD28",-0.209829624760696
"RDH14",-0.209833695525473
"CCSER2",-0.209849803029069
"CNGA1",-0.209851376178778
"PDZD8",-0.209904203015075
"GPBP1",-0.20991456138387
"ZNF706",-0.209916633338703
"CISD1",-0.209925693584517
"CCNJ",-0.209927292492464
"RIPK3",-0.210081139019857
"ABHD10",-0.210090519107449
"ACTL6A",-0.210097050923497
"BSND",-0.21010836154096
"BBIP1",-0.210123543033447
"ZNF404",-0.210123825844702
"G3BP2",-0.210151482685239
"SMARCA1",-0.210165941523873
"IVNS1ABP",-0.210201272444832
"ZNF431",-0.210243847869981
"GIN1",-0.210277520237191
"AQP2",-0.210288979600835
"S100A7",-0.210300550863195
"ZNF207",-0.210351691717969
"ZFP30",-0.210429106838754
"EXOSC3",-0.210433454215684
"ARID2",-0.210463483916879
"CEP78",-0.210471036892709
"ACTBL2",-0.210478205396614
"MFSD1",-0.21054938124314
"CCDC47",-0.210554527796151
"ERP27",-0.210586029450368
"METAP2",-0.210638109708043
"PNISR",-0.210640024883513
"STRADB",-0.210677385241813
"ZWILCH",-0.210840078854335
"SFT2D1",-0.210871490828448
"RUFY3",-0.210937102860326
"PCDH9",-0.21094012527063
"KRT31",-0.210964619781182
"ZBTB38",-0.210994751487276
"MNX1",-0.211034529535077
"PRKAB2",-0.211078566977
"ATAD2",-0.211109083323596
"PAFAH1B2",-0.211132358134463
"ZNF480",-0.211158814501191
"ERCC4",-0.211175616455657
"GLRX2",-0.211184865935039
"CCDC50",-0.211214343179845
"KIN",-0.211226038870596
"BCL10",-0.211228095094966
"TANK",-0.211232917179333
"CFAP43",-0.211247692581721
"TMEM9B",-0.21124996449664
"TRAPPC11",-0.211251305800039
"ZMYM5",-0.211267357716854
"SLC7A2",-0.211289952480197
"CLN5",-0.211300758535657
"HOXB7",-0.211365218384616
"IL15",-0.211375774793049
"CCNG2",-0.21142908131452
"WDR75",-0.21148367795935
"ANKRD36",-0.211508524730347
"UEVLD",-0.211544513584243
"PCDH20",-0.21155660239055
"SAR1B",-0.211588282946708
"CPNE3",-0.211612952691156
"GLIPR1",-0.211624145471571
"CR1L",-0.211761088593044
"MMADHC",-0.211767126247579
"HSDL1",-0.211782444735393
"TMOD3",-0.211788152865572
"FAM227B",-0.211858259585967
"ZXDB",-0.211860323499004
"BRIP1",-0.211901714365525
"LAMP2",-0.211902245531101
"THAP1",-0.211903514936316
"TIPRL",-0.211910789933216
"GOLGA4",-0.211938799645822
"RBM12B",-0.211942571077056
"HPGD",-0.211988017416804
"DHX29",-0.212028151896873
"YIPF4",-0.21216937193387
"SAV1",-0.212199878676279
"MCOLN3",-0.212231500461483
"MTMR7",-0.212246620664999
"WDR47",-0.212253547861128
"THNSL1",-0.212260528963085
"BLZF1",-0.212276104030708
"ATP6V1C1",-0.212310525023211
"TERF1",-0.212354875089692
"SULT1E1",-0.212387582200241
"ZNF684",-0.212407851774596
"MEP1A",-0.212534199190356
"FEZ2",-0.212544979347901
"ZFX",-0.212576150405366
"LMBRD1",-0.212626000063844
"NCOA3",-0.212674994118053
"NEK1",-0.212730295201435
"GCSH",-0.212748446953769
"AZIN1",-0.212761080181225
"GNAI1",-0.21279442054619
"MAN2A1",-0.212843394651883
"RAB3GAP2",-0.212878624541982
"TARDBP",-0.212878844029241
"DCAF10",-0.212884135139716
"ICE2",-0.212930082838979
"KBTBD8",-0.212952338558933
"SDE2",-0.213002704689266
"RRN3",-0.213055936827823
"SPICE1",-0.213145782747342
"COG3",-0.213169332134148
"HMMR",-0.213174029333731
"CDS1",-0.213226003298303
"SERAC1",-0.213254660800773
"DIXDC1",-0.213315262270123
"CCDC6",-0.213340058034651
"RAD17",-0.213348999164597
"LGALS9C",-0.21347208106646
"KTI12",-0.213478157150042
"FAM177A1",-0.213524032562119
"SLC35A1",-0.213562739135554
"KNTC1",-0.213601068758455
"GPR155",-0.213697596186745
"MED7",-0.213731427823392
"ANKEF1",-0.213731596594316
"WFDC5",-0.213754158566264
"SMAD2",-0.213774265999313
"LNX2",-0.213802349005568
"L2HGDH",-0.213806842871037
"UGT2B4",-0.213862226112531
"CLK1",-0.213863499849343
"PROM1",-0.213866958234154
"RNF13",-0.213880146920224
"LUC7L3",-0.213904103939502
"NBN",-0.213928545899258
"NIPBL",-0.214011528622673
"TC2N",-0.214051919073586
"DPM1",-0.214095907859167
"NGLY1",-0.21409719335955
"SUGT1",-0.214174867569083
"TAF2",-0.214205159844028
"PIGB",-0.214238378505979
"BCAT1",-0.214255323980177
"ZNF146",-0.214258170270733
"ZFC3H1",-0.214331635216291
"ZNF225",-0.214410873245076
"AKAP9",-0.214435724873163
"SMG1",-0.214451372203552
"TBC1D19",-0.214465495922849
"SNX14",-0.214489000052245
"BRAF",-0.214504401153352
"GLO1",-0.214527921799462
"DSTN",-0.214550704533849
"NUFIP1",-0.214553870626974
"PPA2",-0.214598682984268
"RNF170",-0.21460325158664
"LYST",-0.214675093061719
"ZC3H7A",-0.214712880577371
"ZC3H15",-0.214714136048926
"PPP2R3C",-0.214788783068685
"ATE1",-0.214819368641088
"VAPA",-0.214834282575343
"CCDC88A",-0.214836217888682
"CPNE8",-0.214863797363519
"RNF217",-0.21490219510768
"SMARCA5",-0.215031628231536
"LRP12",-0.215048146619392
"ZBTB37",-0.215069889975468
"CSNK1A1",-0.215071719073898
"GNAI3",-0.215119545450908
"UBXN2B",-0.215213803728781
"RANBP2",-0.215230380190443
"TET2",-0.215259450408486
"MDFIC",-0.215267207517518
"FBXO45",-0.215272968212136
"WDR35",-0.215343108715385
"SMPDL3A",-0.215355487001634
"KRCC1",-0.215414909547811
"NCBP1",-0.215442142584511
"ACADSB",-0.215499701338877
"SMC3",-0.215522944239358
"NBPF14",-0.215528752442155
"GOLGA8N",-0.215568463728322
"CAPRIN2",-0.215606319869669
"LGSN",-0.215772612409097
"HSPA4L",-0.215796860797428
"SLC5A9",-0.215842194439302
"ZNF84",-0.215850366664899
"ZBTB34",-0.215899806142715
"B4GALT6",-0.21590483587969
"MOGAT2",-0.215915618353622
"IFIT5",-0.215917149778968
"ATG2B",-0.215944573578855
"CRY1",-0.216024381843763
"POLE2",-0.216081307741797
"CRLS1",-0.216112529125236
"NIPSNAP3B",-0.216193275965563
"THAP6",-0.216237929047003
"CCNYL1",-0.216245336524043
"ARL6IP5",-0.216409004619127
"ZNF507",-0.216435099325089
"CDC40",-0.216485283006286
"CLCN3",-0.216515426435223
"EXOSC8",-0.21653295165431
"CAB39",-0.21658559600226
"CEP70",-0.21665009437588
"ANKHD1",-0.216662981044284
"TMEM167B",-0.216668671031562
"RAET1E",-0.216683449125223
"UBE3A",-0.216683704844825
"GFPT1",-0.216702092763481
"ZKSCAN8",-0.21670887980874
"CBLL1",-0.216708962519349
"TCEAL8",-0.216750101560941
"ZNF264",-0.21683003694743
"PIGA",-0.216861886151076
"CCNT1",-0.216888986451192
"RALA",-0.216943415120789
"BCKDHB",-0.216960035947598
"CEP350",-0.217006924346711
"DDHD1",-0.217026627801141
"TSEN15",-0.217056018497357
"BNIP3L",-0.217073625097137
"SLK",-0.217104123428128
"KRT6A",-0.217120688448151
"KCTD3",-0.217127907127887
"GALNT3",-0.217139054096501
"EVI5",-0.217163297276999
"PSME4",-0.217168232170129
"ZNF502",-0.2171977675692
"SYNJ1",-0.217225262996144
"CWH43",-0.217247205259061
"BAZ2B",-0.21730615547676
"SPRYD7",-0.217332999478776
"UBE4A",-0.217366413437294
"SLC30A4",-0.217378065149177
"FGD4",-0.217402045610941
"ZNF484",-0.217409698940306
"GJB6",-0.217425888271201
"ZNF738",-0.21742711630463
"USP47",-0.217449865760639
"PNRC1",-0.217497846058394
"INTS8",-0.21754501385219
"TPP2",-0.217579987027536
"FDX1",-0.21759983416827
"ZNF527",-0.217637342887862
"SYNJ2BP",-0.217658854049513
"IL37",-0.217659939801014
"ZFAND4",-0.217675500744138
"PELI1",-0.217767731383908
"ZNF461",-0.217789381716473
"TNFRSF18",-0.217792452098161
"ORC2",-0.217802459919838
"SMC2",-0.217802820061334
"PLOD2",-0.21781538736591
"WSB1",-0.217875152995217
"UBE2G1",-0.21789088373116
"KPNA1",-0.217995434165855
"NRAS",-0.218040274621581
"PSIP1",-0.21807354885501
"NOL11",-0.218082222052675
"MYCBP",-0.218150140348307
"NFXL1",-0.218155372314575
"SDC2",-0.218158397008501
"BTBD1",-0.218170031853276
"ZNF430",-0.218173818306202
"ZNF652",-0.218220214515456
"FAM13B",-0.218236609815355
"PACRGL",-0.218258182542206
"LCA5",-0.218263264128156
"MBIP",-0.218330807950273
"ARFGEF1",-0.218406205906785
"DNAJB4",-0.218406754587228
"DPY19L3",-0.218469085013116
"THAP10",-0.218526647162923
"CACUL1",-0.218595136653971
"PDP1",-0.21861667285935
"SOS1",-0.218623874765082
"IPO11",-0.218644684499971
"CETN3",-0.21865645851408
"FANCM",-0.218673528628445
"PPAT",-0.218681141196228
"TIAL1",-0.218708138796274
"RHOT1",-0.218722761271627
"UBXN7",-0.218796616557605
"GBE1",-0.218824460487344
"ZNF214",-0.218826687819463
"WDR26",-0.218833531615727
"MYO6",-0.218945583265263
"PRMT3",-0.218994185176743
"AGFG1",-0.219022298913168
"SRSF2",-0.219072209904712
"ARID4A",-0.219095448861197
"FAM114A2",-0.219107826692187
"METTL14",-0.219116322715264
"DUSP19",-0.219175868959239
"TSPAN13",-0.219241491760721
"RIOK2",-0.219262034633545
"MPP7",-0.219272076014274
"DPY19L1",-0.21931093321656
"ZNF367",-0.219325858493064
"DDX3X",-0.219341854997775
"MIS18BP1",-0.219369882159439
"NUF2",-0.219381495473021
"WDR76",-0.219390012590985
"GLCCI1",-0.219424500442511
"DNAJC3",-0.219457265775584
"USP38",-0.219478511175306
"MSANTD4",-0.219479257702079
"EZH2",-0.219491967177925
"IMPACT",-0.219492835755076
"UBE2A",-0.219500669402878
"TAF1B",-0.21960818262528
"GCLM",-0.219625025903468
"GK5",-0.219659287548687
"APOOL",-0.219666643463822
"BARX2",-0.219668550431712
"TRA2B",-0.219683292733329
"SLC38A6",-0.219701785447336
"MAL2",-0.219705206584726
"INTS6",-0.219708430492974
"USP16",-0.219727454992836
"CLDN22",-0.219745659694341
"ZFP2",-0.21977880048879
"SCML2",-0.219818192763154
"AKTIP",-0.219852168233379
"VPS54",-0.219856470804604
"CCDC117",-0.220038835503347
"TMEM165",-0.220121792550342
"MRPL1",-0.220208841801784
"COMMD3",-0.220237882078016
"CLK4",-0.220241088791986
"GGH",-0.22031941658837
"GRPEL2",-0.220337807936694
"USP9X",-0.220375173635955
"RWDD3",-0.220375724588594
"SAA1",-0.220399101595989
"SEPSECS",-0.220460315581817
"ZNF501",-0.220473266031854
"METTL4",-0.220483634845959
"TMEM123",-0.220507941140412
"KLF3",-0.220545772020822
"NEMF",-0.220552304373961
"ROCK1",-0.220588433663953
"USP14",-0.22073458501177
"OVOL2",-0.220738938307485
"CEP290",-0.220815635109306
"TAF9B",-0.220826321906444
"CDK1",-0.220924472502454
"AP1S3",-0.22092981825455
"SRSF12",-0.221035489606781
"USO1",-0.221052679965871
"DUSP11",-0.221062924628157
"MIOS",-0.221088078786766
"ERCC8",-0.221092737168481
"MDM2",-0.221106275995824
"NAALADL2",-0.221171558665082
"SMN1",-0.221195955715701
"SPRTN",-0.221225763060198
"NR2C1",-0.221227101449641
"LRRC69",-0.221272857309753
"RAB4B-EGLN2",-0.221331626091022
"ACY3",-0.221343817491376
"SLC19A2",-0.22139623451839
"CLASP2",-0.221534600531143
"MED23",-0.221581303670288
"ZNF181",-0.221601260382976
"TMED8",-0.221660621228579
"PLA2G12A",-0.221792600878833
"HNRNPA2B1",-0.221804466777329
"ADAT2",-0.221834242021178
"TRPC1",-0.221904620185557
"FRYL",-0.221949026174402
"LCLAT1",-0.221968198214716
"SPDL1",-0.221975869257816
"SEL1L",-0.222026845789663
"BIRC6",-0.222026967721339
"UBE2E1",-0.222054874626111
"EIF3J",-0.222056319756655
"FAM204A",-0.222063217040848
"GCC2",-0.222110792571886
"ARMC8",-0.222118276097209
"ZNF615",-0.222146584130091
"UBR1",-0.222219891288039
"FAM133B",-0.222240833666545
"FAM217B",-0.222264144030913
"ATAD5",-0.222289978593868
"ABCA10",-0.22231937435172
"RTKN2",-0.222378422848237
"PPAN-P2RY11",-0.222460199018488
"MEIS1",-0.222480373099123
"DHX15",-0.222532594981316
"SPINK5",-0.222549258134755
"MAPK6",-0.22255627142205
"RAB23",-0.222596566368265
"EML4",-0.222614185504484
"TMEM64",-0.222633265216199
"NKX1-2",-0.222637077836221
"LGALS7B",-0.222638374869962
"SERBP1",-0.222686621411748
"SLC39A10",-0.222698645763027
"LRRC34",-0.222724440767629
"FAM8A1",-0.222743360217386
"DLX3",-0.222795404802219
"CEP97",-0.222813722030553
"ME2",-0.222820013905106
"HNRNPU",-0.22296177454198
"METTL15",-0.222961961888589
"CYLD",-0.222973605699666
"HAUS6",-0.223000805073488
"RCBTB1",-0.223025930026572
"DIS3",-0.223034607094575
"ARHGAP29",-0.223134741550026
"EIF5A2",-0.223175953373835
"AKAP5",-0.223182712131891
"DENND4C",-0.223284034820362
"PEX13",-0.223345240609303
"ATL3",-0.223356772872454
"ESF1",-0.22336383750878
"ANKRD26",-0.223384734118297
"EBPL",-0.223396174249864
"CCDC91",-0.223438631589435
"MAT2B",-0.223604115608116
"RNF17",-0.223605239417846
"RNGTT",-0.223691338066022
"FER",-0.223707846553233
"LRP6",-0.223715395257919
"NHS",-0.223719395297532
"KRR1",-0.223731209995763
"SOWAHC",-0.223735909053555
"DSG3",-0.223756712303351
"USP48",-0.223757002946783
"AP1G1",-0.223789786765621
"SMIM8",-0.223848380206281
"AFTPH",-0.223851996872037
"SH3BGRL",-0.223852290751871
"NHLRC3",-0.223867776363473
"PPP2R5E",-0.223878745858336
"USP34",-0.223881443815672
"RAD21",-0.223949629200505
"ATG5",-0.223951273717066
"THOC1",-0.224048410126182
"TMEM237",-0.224063244714584
"GNG11",-0.22407906799594
"SNX6",-0.224120686804719
"ZNF280D",-0.224133923463347
"RUFY2",-0.224190502742635
"KIF20B",-0.224257235991767
"RNF38",-0.224405871525542
"TRMT1L",-0.224423525435619
"CLHC1",-0.224570319840375
"SCRN3",-0.224572879822949
"RMND5A",-0.224581074806019
"SNX18",-0.224602560397556
"KPNA4",-0.224605765384835
"ATR",-0.224642940176178
"SERPINB4",-0.224676212328806
"CDC37L1",-0.22472987709061
"RLIM",-0.224752536120241
"CHD9",-0.224784396151274
"HMGB1",-0.224787934754706
"CKAP2",-0.224871429656246
"DHX36",-0.224874674524507
"PSAPL1",-0.224896869854712
"LIN54",-0.22491196472834
"RPGR",-0.224928906593227
"DYRK2",-0.224976195794844
"SNAP23",-0.225083335149669
"CCDC152",-0.225092471335524
"SAMD8",-0.225141082618937
"MED4",-0.22514775482441
"FBXO22",-0.225247327048088
"MRPS30",-0.22529023025346
"TP63",-0.225312333903635
"CCDC112",-0.225331078478522
"DCBLD2",-0.225334159242374
"EXOC8",-0.225346069821548
"TCN1",-0.22536306435576
"PDCD10",-0.225389017535631
"PDE4D",-0.225439561244826
"FASTKD1",-0.225464690939057
"INTU",-0.225479618952944
"ASNSD1",-0.225549954580062
"SLC25A32",-0.225565646216411
"CFAP97",-0.225593826076936
"PPP2R1B",-0.225666385548852
"SLC44A1",-0.225671247399068
"STK17A",-0.225672449588557
"NAA15",-0.225709836167049
"WBP4",-0.22573381266104
"BLOC1S5",-0.225744364696574
"PNPLA8",-0.225802639906557
"ZNF670",-0.225863588917134
"DLG1",-0.225896214894504
"SERP1",-0.225905556702851
"RPAP3",-0.225914741784373
"FSIP1",-0.225942476184345
"DGKH",-0.226014584084666
"NAE1",-0.226080311126596
"SERPINB13",-0.226104664918869
"DNAL1",-0.226161980808668
"CATSPERB",-0.226206884692052
"DGKE",-0.226261108417168
"PRKG1",-0.226265395157394
"ZNF267",-0.226278593846469
"KIF18A",-0.226284607527228
"RABGGTB",-0.226299408273289
"TMEM128",-0.226379819319895
"ZHX1",-0.226450286191935
"FAM151B",-0.226451209917311
"ARGLU1",-0.22649421597652
"TSSK2",-0.226571292884561
"DDX6",-0.226627900435677
"MORC3",-0.226688837509292
"SUCLA2",-0.226695105741307
"NAPG",-0.226716986470329
"COX11",-0.226749108362087
"TAF13",-0.226783171334634
"TRMT10A",-0.226786943153845
"ARL14EP",-0.226842819035562
"ZNF519",-0.226902479619141
"ZFP82",-0.226910085686809
"SLC30A9",-0.226915315957533
"TMED2",-0.226981328215333
"ESCO1",-0.227053764935042
"ZZZ3",-0.22708968711855
"NAPEPLD",-0.227131344791898
"TOP2B",-0.227176812731452
"KIF3A",-0.227186635420698
"ARL4A",-0.227215869353018
"FNBP1L",-0.227250523084436
"CEP57L1",-0.227256633084981
"PGM3",-0.227291129455386
"NCKAP1",-0.227297829806961
"ZNF224",-0.227351591922849
"CREBL2",-0.227397893001338
"SKAP2",-0.227409297892273
"PKIB",-0.227422811779995
"CAPN7",-0.227443645509435
"SLC35B3",-0.227477575198136
"DPP8",-0.22748086921327
"NKTR",-0.227553077225381
"CORO7-PAM16",-0.227613453126513
"GRAMD1C",-0.227642972578665
"SIRT1",-0.227667859633241
"HOXB3",-0.227668002436516
"SLC10A7",-0.227733584063742
"GEN1",-0.227738363624901
"CLCA2",-0.227739775307561
"CPEB3",-0.227740274394407
"PIGN",-0.227744241849731
"RPRD1A",-0.227748208322722
"METTL25",-0.22778606160617
"UBN2",-0.227829309650835
"AHI1",-0.227852447120715
"DBF4",-0.227863945603297
"ANAPC4",-0.227880127420921
"RAB14",-0.227938260922821
"RAB27A",-0.227948689671031
"COMMD2",-0.227956527619221
"MTDH",-0.22797650032231
"ZNF91",-0.228082552000676
"CDC42SE2",-0.228105194356956
"WDHD1",-0.228117043847779
"RFX7",-0.228127751054272
"GSDMC",-0.228168413770637
"CEACAM6",-0.228257146508752
"RAG1",-0.228306569689946
"UGT2B15",-0.228332551700281
"LANCL1",-0.22833871577444
"PIAS1",-0.228357474838383
"ZC3H11A",-0.228438935985192
"NUP54",-0.228441951748311
"CNOT2",-0.22847821321236
"SOCS6",-0.228517865718029
"INTS2",-0.228561196008166
"B4GALNT2",-0.228701229654708
"HOMER1",-0.228712330512517
"TAB3",-0.228715401310886
"CFAP44",-0.22873948448911
"YIPF5",-0.228742540405683
"KCTD9",-0.22874444912583
"CHAC2",-0.228755057139381
"CASP8AP2",-0.228765270810589
"HNRNPH3",-0.228794575617814
"PPP3CA",-0.228816361820525
"USP33",-0.22887021680724
"NUCKS1",-0.228880412020451
"AGO3",-0.228918208372806
"TTC32",-0.228943382470476
"GDAP1",-0.228956137950406
"PSMD12",-0.229004897852339
"RNF139",-0.229125734496649
"LSM5",-0.229237997342797
"JKAMP",-0.229243074272265
"MAGOHB",-0.229263097394477
"DYNC2H1",-0.229326421833871
"KBTBD7",-0.229374403550343
"HLTF",-0.229431776206964
"ACBD3",-0.229525511303812
"RC3H2",-0.229526575603094
"EEF1E1",-0.229609368229615
"KCNMB3",-0.229637431807578
"ZNF121",-0.229646923621248
"DTWD1",-0.229737683648382
"STK3",-0.229758405430173
"MITD1",-0.229791937873771
"FKTN",-0.229802813806091
"TDG",-0.229834008567386
"GNG12",-0.229834197556071
"SOS2",-0.22987824964942
"TRAPPC8",-0.229893662385092
"TMEM14A",-0.229893968728938
"RFESD",-0.229956064883956
"PHLDB2",-0.229967997008571
"FBXL4",-0.229975408678182
"RAB10",-0.229998840038598
"GNA13",-0.230143579757573
"SFT2D2",-0.230172877931364
"CMTM6",-0.230214498123009
"IQGAP2",-0.230220143300359
"GDAP2",-0.230226250614648
"STT3B",-0.230249407725195
"NSUN3",-0.230252431751482
"C2CD5",-0.230265639773375
"CYP2R1",-0.230313423200108
"TM2D1",-0.230331130545636
"CAPZA1",-0.230363550555222
"NANP",-0.230378623210784
"WASL",-0.230428436611748
"NDFIP1",-0.230525284219552
"RSBN1L",-0.230545494561055
"ATP2B1",-0.230586573202696
"VCPKMT",-0.230589594380196
"SNTB2",-0.230597082535934
"TMEM209",-0.230618411625009
"RAB5A",-0.230650323205022
"PAPOLG",-0.230754567401896
"FASTKD3",-0.230755041190966
"PSMC6",-0.23076783371357
"RBM18",-0.230793734675372
